1635850800000,63198.94000000,63315.85000000,63079.56000000,63299.50000000,470.94660000,1635851699999,29765736.93447880,19519,236.13167000,14925614.22664160,0
1635851700000,63299.50000000,63350.00000000,63200.20000000,63238.00000000,369.84381000,1635852599999,23397944.19022750,15303,183.06798000,11581610.51951940,0
1635852600000,63238.01000000,63278.77000000,63100.02000000,63157.00000000,261.92444000,1635853499999,16554692.31850510,13254,126.08965000,7969380.56773830,0
1635853500000,63157.00000000,63174.07000000,62901.22000000,62913.30000000,503.51255000,1635854399999,31742928.11826890,17855,221.29974000,13951509.41188310,0
1635854400000,62913.30000000,63300.01000000,62881.46000000,63174.73000000,904.20305000,1635855299999,57111152.11514330,24705,388.25530000,24520834.79984670,0
1635855300000,63174.74000000,63236.67000000,63032.06000000,63096.00000000,388.04929000,1635856199999,24501134.57133000,16635,200.94134000,12687137.50200130,0
1635856200000,63095.99000000,63188.00000000,63078.01000000,63122.01000000,285.46389000,1635857099999,18022055.11579690,15863,144.54562000,9125736.39375650,0
1635857100000,63122.01000000,63143.24000000,62971.13000000,62998.32000000,283.03806000,1635857999999,17846356.73365890,16485,118.69763000,7484325.47119950,0
1635858000000,62998.31000000,63165.28000000,62998.31000000,63109.95000000,289.39657000,1635858899999,18251821.74643510,16136,177.18818000,11174174.51992000,0
1635858900000,63109.95000000,63315.02000000,63085.55000000,63238.88000000,366.46794000,1635859799999,23163039.73648310,18599,206.10335000,13028131.05083610,0
1635859800000,63238.88000000,63250.00000000,63116.00000000,63227.29000000,297.57268000,1635860699999,18800863.04996730,16208,155.21730000,9807068.33352940,0
1635860700000,63227.29000000,63474.00000000,63159.56000000,63393.54000000,526.51030000,1635861599999,33337459.71076040,23061,298.12375000,18876117.26832650,0
1635861600000,63393.55000000,63902.00000000,63154.14000000,63206.14000000,1394.29804000,1635862499999,88596874.11055950,65547,794.36864000,50496844.01043040,0
1635862500000,63206.14000000,63385.80000000,62998.00000000,63359.84000000,672.95247000,1635863399999,42541666.11423040,24974,331.76561000,20979502.59799390,0
1635863400000,63359.83000000,63561.49000000,63275.00000000,63305.10000000,369.98993000,1635864299999,23455178.87172490,19851,203.45260000,12899517.58929460,0
1635864300000,63305.09000000,63370.66000000,63214.27000000,63335.29000000,300.61330000,1635865199999,19033750.67536300,16596,136.61686000,8650026.89518750,0
1635865200000,63335.29000000,63494.77000000,63312.68000000,63383.00000000,393.19352000,1635866099999,24927391.40180830,17212,215.52664000,13663885.11640160,0
1635866100000,63382.99000000,63583.33000000,63345.98000000,63422.54000000,371.96454000,1635866999999,23603091.35869140,18655,180.31069000,11441943.82711350,0
1635867000000,63422.55000000,63988.00000000,63316.31000000,63895.86000000,1752.62446000,1635867899999,111708528.20515770,47219,691.10296000,44038607.83632780,0
1635867900000,63895.86000000,64270.00000000,63885.08000000,64018.73000000,1524.33046000,1635868799999,97684488.70466930,65218,850.21344000,54480284.98704450,0
1635868800000,64018.74000000,64267.36000000,63727.71000000,63728.05000000,1216.82133000,1635869699999,77906312.48502560,36828,583.10771000,37331824.20982170,0
1635869700000,63749.31000000,63903.83000000,63600.00000000,63732.04000000,701.05078000,1635870599999,44704296.38840960,26414,360.17099000,22967755.67072880,0
1635870600000,63732.04000000,63893.21000000,63639.60000000,63687.10000000,447.94665000,1635871499999,28551617.58155730,20399,224.22678000,14292314.39090330,0
1635871500000,63686.25000000,63804.82000000,63638.62000000,63656.06000000,371.39711000,1635872399999,23671944.18529240,16680,217.69186000,13874467.02744670,0
1635872400000,63656.07000000,63759.97000000,63558.62000000,63721.38000000,444.05602000,1635873299999,28275561.70600950,20015,216.71461000,13799198.06325690,0
1635873300000,63721.38000000,63747.82000000,63500.00000000,63599.79000000,436.74116000,1635874199999,27781049.67995340,19699,194.23034000,12355749.59156420,0
1635874200000,63599.78000000,63599.84000000,63448.09000000,63483.96000000,355.87551000,1635875099999,22601376.50803200,17572,191.14764000,12139607.09155570,0
1635875100000,63484.00000000,63526.00000000,63402.00000000,63448.67000000,279.43845000,1635875999999,17730152.78487500,15703,138.67048000,8798745.69495210,0
1635876000000,63448.66000000,63514.17000000,63347.76000000,63350.17000000,303.34269000,1635876899999,19240734.69737950,14287,123.29102000,7819720.41498990,0
1635876900000,63350.17000000,63444.90000000,63195.61000000,63374.60000000,468.28609000,1635877799999,29657847.36913900,20125,239.93527000,15197523.61941040,0
1635877800000,63372.85000000,63444.00000000,63268.49000000,63322.62000000,383.89068000,1635878699999,24323758.69323200,15455,185.16482000,11732887.49211480,0
1635878700000,63322.62000000,63365.11000000,63229.13000000,63250.01000000,376.81950000,1635879599999,23852907.24174140,14492,178.58154000,11303921.09930420,0
